started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2026-07-03 06:48:19.644000+00:00,2026-07-03 06:51:45.010000+00:00,205,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 06:48:39.719000+00:00,2026-07-03 07:01:18.988000+00:00,759,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-03 06:48:48.009000+00:00,2026-07-03 06:53:10.028000+00:00,262,150,Torget,Ved busstopp,60.395878,5.325284,815,Gågaten,Strandgaten 60,60.39507,5.318798
2026-07-03 06:49:14.356000+00:00,2026-07-03 07:03:35.326000+00:00,861,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,1900,Tonningneset,ved Møllendalsveien 31,60.379576,5.344655
2026-07-03 06:50:41.383000+00:00,2026-07-03 06:58:47.093000+00:00,486,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-03 06:50:53.990000+00:00,2026-07-03 07:01:42.136000+00:00,648,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116
2026-07-03 06:51:16.899000+00:00,2026-07-03 06:56:57.066000+00:00,340,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378317,5.350897,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-03 06:52:03.990000+00:00,2026-07-03 07:01:54.664000+00:00,591,117,Verftet,Ved kaien på ved Georgernes verft,60.395877,5.307756,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-03 06:52:16.668000+00:00,2026-07-03 06:53:59.744000+00:00,103,22,Skur 11,Nord for skur 11,60.396384,5.324169,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-03 06:54:17.283000+00:00,2026-07-03 06:59:50.576000+00:00,333,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 06:54:20.360000+00:00,2026-07-03 06:59:53.463000+00:00,333,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 06:55:00.361000+00:00,2026-07-03 07:04:33.637000+00:00,573,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-03 06:56:19.382000+00:00,2026-07-03 07:09:41.994000+00:00,803,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116
2026-07-03 06:58:16.652000+00:00,2026-07-03 07:00:18.009000+00:00,121,815,Gågaten,Strandgaten 60,60.39507,5.318798,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 06:59:19.953000+00:00,2026-07-03 07:00:31.485000+00:00,72,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.393977,5.318713,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-03 07:00:45.933000+00:00,2026-07-03 07:09:55.736000+00:00,550,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002
2026-07-03 07:01:38.507000+00:00,2026-07-03 07:10:01.085000+00:00,503,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.393977,5.318713,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-03 07:02:08.277000+00:00,2026-07-03 07:11:00.759000+00:00,532,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-03 07:02:42.387000+00:00,2026-07-03 07:04:38.851000+00:00,116,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,815,Gågaten,Strandgaten 60,60.39507,5.318798
2026-07-03 07:03:13.828000+00:00,2026-07-03 07:12:02.357000+00:00,529,2336,Møllestranden,Ved badebrygge,60.380044,5.350824,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082
2026-07-03 07:03:39.460000+00:00,2026-07-03 07:09:18.475000+00:00,339,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378317,5.350897,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327
2026-07-03 07:06:06.111000+00:00,2026-07-03 07:12:49.626000+00:00,404,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.388197,5.328564
2026-07-03 07:06:35.397000+00:00,2026-07-03 07:30:02.259000+00:00,1407,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 07:06:48.899000+00:00,2026-07-03 07:09:20.799000+00:00,152,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383
2026-07-03 07:07:17.924000+00:00,2026-07-03 07:10:20.279000+00:00,182,150,Torget,Ved busstopp,60.395878,5.325284,815,Gågaten,Strandgaten 60,60.39507,5.318798
2026-07-03 07:09:29.593000+00:00,2026-07-03 07:15:50.236000+00:00,381,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-03 07:12:22.941000+00:00,2026-07-03 07:15:20.374000+00:00,177,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191
2026-07-03 07:12:27.814000+00:00,2026-07-03 07:16:11.144000+00:00,223,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-03 07:15:02.892000+00:00,2026-07-03 07:23:00.814000+00:00,478,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-03 07:17:03.947000+00:00,2026-07-03 07:34:13.221000+00:00,1029,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 07:17:25.980000+00:00,2026-07-03 07:21:34.472000+00:00,248,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 07:19:18.266000+00:00,2026-07-03 07:23:55.939000+00:00,278,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388284,5.332873,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-03 07:19:22.937000+00:00,2026-07-03 07:26:49.082000+00:00,446,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564,151,Småstrandgaten,ved Xhibiton,60.393098,5.327023
2026-07-03 07:19:38.031000+00:00,2026-07-03 07:28:19.950000+00:00,522,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762,368,Festplassen,Festplassen,60.390292,5.325203
2026-07-03 07:20:06.161000+00:00,2026-07-03 07:33:05.372000+00:00,779,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-03 07:22:22.497000+00:00,2026-07-03 07:29:06.661000+00:00,404,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-03 07:24:05.286000+00:00,2026-07-03 07:26:20.862000+00:00,136,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 07:28:54.336000+00:00,2026-07-03 07:34:00.449000+00:00,306,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,223,Rådhuset,Ved Festplassen,60.391484,5.328519
2026-07-03 07:28:57.885000+00:00,2026-07-03 07:31:48.329000+00:00,170,815,Gågaten,Strandgaten 60,60.39507,5.318798,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-03 07:30:32.487000+00:00,2026-07-03 07:34:22.266000+00:00,230,803,Permanenten,Ved Inngang,60.390643,5.324397,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308
2026-07-03 07:31:42.920000+00:00,2026-07-03 07:44:46.998000+00:00,784,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564
2026-07-03 07:32:28.220000+00:00,2026-07-03 07:45:54.916000+00:00,807,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2026-07-03 07:35:06.196000+00:00,2026-07-03 07:48:22.267000+00:00,796,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 07:35:30.227000+00:00,2026-07-03 07:46:37.411000+00:00,667,809,Skutevikstorget,På sørsiden av torget,60.402229,5.320745,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 07:38:50.496000+00:00,2026-07-03 07:47:52.889000+00:00,542,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-03 07:39:51.626000+00:00,2026-07-03 07:46:30.683000+00:00,399,802,Håkonsgaten,Ved inngang Bergen Kino,60.391185,5.318026,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143
2026-07-03 07:41:22.423000+00:00,2026-07-03 07:47:33.540000+00:00,371,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 07:43:25.871000+00:00,2026-07-03 07:50:52.841000+00:00,447,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-03 07:44:23.623000+00:00,2026-07-03 07:54:38.030000+00:00,614,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553,156,Allehelgens plass,ved Politihuset,60.392651,5.328977
2026-07-03 07:47:11.328000+00:00,2026-07-03 07:51:06.687000+00:00,235,793,Zander Kaaes gate,Zander Kaas Hotel,60.390109,5.335387,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2026-07-03 07:48:01.681000+00:00,2026-07-03 07:58:42.529000+00:00,641,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,793,Zander Kaaes gate,Zander Kaas Hotel,60.390109,5.335387
2026-07-03 07:49:55.541000+00:00,2026-07-03 07:54:47.108000+00:00,292,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 07:53:41.115000+00:00,2026-07-03 07:59:57.305000+00:00,376,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 07:54:18.432000+00:00,2026-07-03 07:58:46.948000+00:00,269,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-03 07:57:16.823000+00:00,2026-07-03 08:09:52.693000+00:00,756,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-03 07:57:43.571000+00:00,2026-07-03 08:02:46.966000+00:00,303,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.389047,5.321883,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-03 07:59:07.849000+00:00,2026-07-03 08:06:05.268000+00:00,417,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-03 08:00:01.579000+00:00,2026-07-03 08:05:42.590000+00:00,341,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-03 08:00:37.235000+00:00,2026-07-03 08:08:59.388000+00:00,502,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-03 08:06:35.042000+00:00,2026-07-03 08:13:01.650000+00:00,387,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548,803,Permanenten,Ved Inngang,60.390643,5.324397
2026-07-03 08:11:05.029000+00:00,2026-07-03 08:14:40.910000+00:00,216,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 08:12:34.341000+00:00,2026-07-03 08:23:43.066000+00:00,669,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762,156,Allehelgens plass,ved Politihuset,60.392651,5.328977
2026-07-03 08:15:17.957000+00:00,2026-07-03 08:20:36.191000+00:00,318,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-03 08:17:11.933000+00:00,2026-07-03 08:20:13.951000+00:00,182,815,Gågaten,Strandgaten 60,60.39507,5.318798,814,Nykirken,i Strandgaten,60.396949,5.313495
2026-07-03 08:17:48.669000+00:00,2026-07-03 08:28:29.835000+00:00,641,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 08:19:01.410000+00:00,2026-07-03 08:26:05.983000+00:00,425,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-03 08:19:26.980000+00:00,2026-07-03 08:25:30.376000+00:00,363,4962,Mindemyren bybanestopp,På sørsiden av dam bak Bybanestopp.,60.365322,5.344795,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553
2026-07-03 08:20:22.173000+00:00,2026-07-03 08:26:09.189000+00:00,347,150,Torget,Ved busstopp,60.395878,5.325284,212,Klosteret,Strangehagen,60.395138,5.314947
2026-07-03 08:20:46.458000+00:00,2026-07-03 08:24:37.656000+00:00,231,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-03 08:23:50.992000+00:00,2026-07-03 08:30:11.174000+00:00,380,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2026-07-03 08:24:20.861000+00:00,2026-07-03 08:33:16.739000+00:00,536,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-03 08:24:35.922000+00:00,2026-07-03 08:43:57.413000+00:00,1161,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195,117,Verftet,Ved kaien på ved Georgernes verft,60.395877,5.307756
2026-07-03 08:24:36.818000+00:00,2026-07-03 08:32:54.200000+00:00,497,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327
2026-07-03 08:29:53.121000+00:00,2026-07-03 08:31:50.468000+00:00,117,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078,1900,Tonningneset,ved Møllendalsveien 31,60.379576,5.344655
2026-07-03 08:31:45.573000+00:00,2026-07-03 08:37:51.957000+00:00,366,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2026-07-03 08:36:00.503000+00:00,2026-07-03 08:55:07.055000+00:00,1147,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553,116,Lysverket,"Gamle Lysverket, ved KODE",60.389626,5.329864
2026-07-03 08:37:22.546000+00:00,2026-07-03 08:40:34.764000+00:00,192,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2026-07-03 08:37:39.859000+00:00,2026-07-03 08:41:00.227000+00:00,200,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963
2026-07-03 08:37:52.216000+00:00,2026-07-03 08:42:32.050000+00:00,280,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435
2026-07-03 08:40:55.627000+00:00,2026-07-03 08:43:11.486000+00:00,136,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435
2026-07-03 08:41:52.923000+00:00,2026-07-03 08:50:59.307000+00:00,546,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 08:43:20.747000+00:00,2026-07-03 08:53:36.518000+00:00,616,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,22,Skur 11,Nord for skur 11,60.396384,5.324169
2026-07-03 08:43:47.579000+00:00,2026-07-03 08:55:59.561000+00:00,732,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,22,Skur 11,Nord for skur 11,60.396384,5.324169
2026-07-03 08:45:06.613000+00:00,2026-07-03 08:46:28.863000+00:00,82,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002
2026-07-03 08:47:41.050000+00:00,2026-07-03 08:50:33.942000+00:00,173,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-03 08:49:21.013000+00:00,2026-07-03 08:57:29.627000+00:00,489,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 08:55:36.921000+00:00,2026-07-03 08:57:45.776000+00:00,129,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,814,Nykirken,i Strandgaten,60.396949,5.313495
2026-07-03 08:58:55.971000+00:00,2026-07-03 09:05:26.133000+00:00,390,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581
2026-07-03 08:59:36.358000+00:00,2026-07-03 09:15:06.194000+00:00,930,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,223,Rådhuset,Ved Festplassen,60.391484,5.328519
2026-07-03 09:00:13.412000+00:00,2026-07-03 09:15:00.669000+00:00,887,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 09:00:32.808000+00:00,2026-07-03 09:07:46.515000+00:00,434,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-03 09:00:34.663000+00:00,2026-07-03 09:15:06.442000+00:00,872,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 09:01:38.574000+00:00,2026-07-03 09:14:56.670000+00:00,798,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 09:04:20.664000+00:00,2026-07-03 09:12:15.899000+00:00,475,803,Permanenten,Ved Inngang,60.390643,5.324397,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 09:04:51.408000+00:00,2026-07-03 09:17:14.811000+00:00,743,156,Allehelgens plass,ved Politihuset,60.392651,5.328977,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553
2026-07-03 09:06:41.208000+00:00,2026-07-03 09:20:57.538000+00:00,856,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 09:11:58.949000+00:00,2026-07-03 09:14:08.509000+00:00,130,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459
2026-07-03 09:14:14.905000+00:00,2026-07-03 09:18:11.845000+00:00,237,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-03 09:17:13.934000+00:00,2026-07-03 09:25:26.761000+00:00,493,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 09:18:51.731000+00:00,2026-07-03 09:28:32.214000+00:00,580,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2026-07-03 09:21:16.268000+00:00,2026-07-03 09:45:59.355000+00:00,1483,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2026-07-03 09:22:20.936000+00:00,2026-07-03 09:33:26.022000+00:00,665,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-03 09:27:42.495000+00:00,2026-07-03 09:33:07.520000+00:00,325,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 09:28:28.683000+00:00,2026-07-03 09:50:25.621000+00:00,1317,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,2338,Bontelabo,Innenfor inngang til takgarasje,60.401758,5.316562
2026-07-03 09:29:47.037000+00:00,2026-07-03 10:24:29.821000+00:00,3283,116,Lysverket,"Gamle Lysverket, ved KODE",60.389626,5.329864,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553
2026-07-03 09:33:46.452000+00:00,2026-07-03 09:38:52.645000+00:00,306,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2026-07-03 09:34:12.741000+00:00,2026-07-03 09:43:42.994000+00:00,570,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432,82,Den Nationale Scene,ved hovedinngangen,60.392399,5.320123
2026-07-03 09:34:47.890000+00:00,2026-07-03 09:40:55.115000+00:00,367,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-03 09:37:01.603000+00:00,2026-07-03 09:43:37.153000+00:00,396,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-03 09:38:07.417000+00:00,2026-07-03 09:52:38.540000+00:00,871,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087,22,Skur 11,Nord for skur 11,60.396384,5.324169
2026-07-03 09:38:43.101000+00:00,2026-07-03 09:47:14.558000+00:00,511,788,Danmarksplass,Ved bybanestopp,60.376083,5.339851,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.388197,5.328564
2026-07-03 09:40:15.381000+00:00,2026-07-03 09:54:02.411000+00:00,827,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,809,Skutevikstorget,På sørsiden av torget,60.402229,5.320745
2026-07-03 09:43:50.695000+00:00,2026-07-03 09:50:45.085000+00:00,414,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385923,5.321432
2026-07-03 09:47:23.459000+00:00,2026-07-03 09:52:10.188000+00:00,287,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2026-07-03 09:50:00.287000+00:00,2026-07-03 09:57:14.061000+00:00,434,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699,803,Permanenten,Ved Inngang,60.390643,5.324397
2026-07-03 09:53:59.559000+00:00,2026-07-03 10:02:46.824000+00:00,527,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963
2026-07-03 09:54:04.986000+00:00,2026-07-03 10:01:13.887000+00:00,429,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327
2026-07-03 09:57:01.618000+00:00,2026-07-03 10:00:37.954000+00:00,216,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,638,Damsgårdsallmenningen,Nede ved kai,60.386709,5.29913
2026-07-03 09:57:44.115000+00:00,2026-07-03 10:11:39.006000+00:00,835,645,Odontologen,Utenfor Odentologen,60.381038,5.359052,645,Odontologen,Utenfor Odentologen,60.381038,5.359052
2026-07-03 09:58:33.057000+00:00,2026-07-03 10:04:17.649000+00:00,345,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-03 09:59:06.679000+00:00,2026-07-03 10:04:53.147000+00:00,346,814,Nykirken,i Strandgaten,60.396949,5.313495,150,Torget,Ved busstopp,60.395878,5.325284
2026-07-03 10:00:19.036000+00:00,2026-07-03 10:09:25.495000+00:00,546,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,804,Stenersen,Til høyre for inngang,60.390174,5.324792
